,code,date,news,extract_code,extracted_date
16450,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge19 Apr, 2019 13:58pm - 5 days ago",Seacera董事部对陈维年等人采取法律行动,7073,2019-04-19
7288,https://www.klsescreener.com/v2/news/stock/7073,"Sinchew11 Apr, 2019 11:23am - 6 days ago",东南大股东撤回特大提议,7073,2019-04-11
7289,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge09 Apr, 2019 09:13am - 1 week ago",Is a boardroom tussle brewing at Seacera?,7073,2019-04-09
7237,https://www.klsescreener.com/v2/news/stock/7073,"TheStar11 Mar, 2019 12:57pm - 1 week ago",Gloomy economic data send investors to the sidelines,7073,2019-03-11
16447,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge22 Apr, 2019 12:06pm - 2 days ago","Tan Wei Lian has not engaged Seacera on RM30m injection plan, co says",7073,2019-04-22
16441,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge26 Mar, 2019 08:39am - 1 day ago","Seacera upside may be capped, says PublicInvest Research",7073,2019-03-26
7243,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge08 Mar, 2019 20:58pm - 1 week ago",Seacera减持建筑子公司股权,7073,2019-03-08
7244,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge08 Mar, 2019 20:42pm - 1 week ago",Seacera to sell stake in construction unit in streamlining move,7073,2019-03-08
16446,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge22 Apr, 2019 13:00pm - 2 days ago","Frankly Speaking: Tiger Synergy needs attention, too",7073,2019-04-22
16453,https://www.klsescreener.com/v2/news/stock/7073,"Nanyang19 Apr, 2019 11:39am - 5 days ago",持东南亚瓷砖不到8% “陈维年一派无权开特大”,7073,2019-04-19
16452,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge19 Apr, 2019 12:34pm - 5 days ago",Seacera board to take legal action against Tan Wei Lian and others over EGM notice,7073,2019-04-19
16454,https://www.klsescreener.com/v2/news/stock/7073,"Sinchew19 Apr, 2019 11:25am - 5 days ago",若配股筹资失败·东南：恐有倒债风险,7073,2019-04-19
16455,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge19 Apr, 2019 11:24am - 5 days ago",Seacera交投活络中下跌 最大股东承诺注资3000万,7073,2019-04-19
7280,https://www.klsescreener.com/v2/news/stock/7073,"Nanyang17 Apr, 2019 20:28pm - 2 hours ago",大股东要求5·15开特大 罢免东南亚瓷砖7董事,7073,2019-04-17
7282,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge16 Apr, 2019 23:28pm - 23 hours ago","Seacera adjourns EGM, shareholder tussle intensifies",7073,2019-04-16
16445,https://www.klsescreener.com/v2/news/stock/7073,"Nanyang22 Apr, 2019 15:55pm - 2 days ago",东南亚瓷砖:债务近1亿！ 陈维年注资3000万也不够,7073,2019-04-22
16455,https://www.klsescreener.com/v2/news/stock/7073,"Chinapress10 Mar, 2019 23:10pm - 2 weeks ago",东南亚瓷砖 1200万售Spaz 60%持股,7073,2019-03-10
16438,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge23 Apr, 2019 21:36pm - 21 hours ago",Seacera says there is unusual trading of its shares,7073,2019-04-23
12229,https://www.klsescreener.com/v2/news/stock/7076,"TheStar16 Apr, 2019 08:30am - 1 week ago",CBIPH bags RM71mil palm oil mill contract in PNG,7076,2019-04-16
3155,https://www.klsescreener.com/v2/news/stock/7076,"TheEdge27 Feb, 2019 10:46am - 1 month ago",CBIP’s POE unit’s order book seen to remain strong,7076,2019-02-27
12231,https://www.klsescreener.com/v2/news/stock/7076,"Nanyang15 Apr, 2019 18:18pm - 1 week ago",CB工业获7117万合约 建造两座棕油提炼厂,7076,2019-04-15
12233,https://www.klsescreener.com/v2/news/stock/7076,"Sinchew13 Apr, 2019 12:27pm - 1 week ago",CB工业攫4981万棕油厂合约,7076,2019-04-13
12234,https://www.klsescreener.com/v2/news/stock/7076,"Nanyang13 Apr, 2019 00:05am - 1 week ago","CB工业产品获4981万合约
保修利比亚棕油厂",7076,2019-04-13
7360,https://www.klsescreener.com/v2/news/stock/7077,"Sinchew14 Mar, 2019 11:49am - 1 month ago",GSB 1800万售资产,7077,2019-03-14
7275,https://www.klsescreener.com/v2/news/stock/7077,"Sinchew02 Mar, 2019 17:40pm - 2 weeks ago",郑荣和传将产业臂膀注入GSB集团,7077,2019-03-02
7362,https://www.klsescreener.com/v2/news/stock/7077,"Chinapress04 Mar, 2019 23:29pm - 1 month ago",KERJAYA集团大股东 料注入资产换声美股权,7077,2019-03-04
13475,https://www.klsescreener.com/v2/news/stock/7078,"TheEdge08 Mar, 2019 19:20pm - 1 month ago",Uni Wall获阿末查基颁3214万工程,7078,2019-03-08
13476,https://www.klsescreener.com/v2/news/stock/7078,"TheEdge08 Mar, 2019 18:17pm - 1 month ago",Uni Wall bags RM32.14m job from AZRB — it's second contract win this week,7078,2019-03-08
13481,https://www.klsescreener.com/v2/news/stock/7078,"TheEdge27 Feb, 2019 08:33am - 1 month ago","AZRB may move higher, says RHB Retail Research",7078,2019-02-27
13483,https://www.klsescreener.com/v2/news/stock/7078,"TheEdge25 Feb, 2019 12:17pm - 1 month ago",Construction Index down 3.74% as govt starts highway takeover talks,7078,2019-02-25
15469,https://www.klsescreener.com/v2/news/stock/7079,"Chinapress17 Apr, 2019 02:20am - 1 week ago",东南亚瓷砖大股东 要求罢免7董事,7079,2019-04-17
15464,https://www.klsescreener.com/v2/news/stock/7079,"Nanyang19 Apr, 2019 00:05am - 5 days ago","东南亚瓷砖有除牌风险?
陈维年愿注资3000万",7079,2019-04-19
15465,https://www.klsescreener.com/v2/news/stock/7079,"TheEdge18 Apr, 2019 10:36am - 6 days ago",Seacera’s largest shareholder wants EGM to be declared valid,7079,2019-04-18
15466,https://www.klsescreener.com/v2/news/stock/7079,"Sinchew18 Apr, 2019 10:30am - 6 days ago",将罢黜7董事·陈维年委班底接管东南,7079,2019-04-18
15465,https://www.klsescreener.com/v2/news/stock/7079,"TheStar01 Mar, 2019 08:08am - 1 month ago",S’pore fund GIC invests in crypto exchange Coinbase,7079,2019-03-01
15497,https://www.klsescreener.com/v2/news/stock/7079,"TheStar25 Feb, 2019 00:00am - 3 weeks ago",Kitchen space rental heats up in China,7079,2019-02-25
15472,https://www.klsescreener.com/v2/news/stock/7079,"TheEdge15 Apr, 2019 17:30pm - 1 week ago",Coffee Break: Being runner-up is nothing to shout about,7079,2019-04-15
15461,https://www.klsescreener.com/v2/news/stock/7079,"TheEdge20 Apr, 2019 11:30am - 4 days ago",Condivergence: The two cultures,7079,2019-04-20
6329,https://www.klsescreener.com/v2/news/stock/7079,"Sinchew08 Apr, 2019 17:04pm - 1 week ago",全球经济成长同步减缓,7079,2019-04-08
15460,https://www.klsescreener.com/v2/news/stock/7079,"TheEdge21 Apr, 2019 11:30am - 3 days ago",Business Of Sports: Golfing great who has so much Els,7079,2019-04-21
16002,https://www.klsescreener.com/v2/news/stock/7080,"TheStar26 Mar, 2019 09:20am - 2 weeks ago",Permaju unit inks MoU to complete RM1bil GDV project,7080,2019-03-26
11275,https://www.klsescreener.com/v2/news/stock/7081,"Sinchew18 Apr, 2019 10:45am - 6 days ago",特许经营权或续约·发马可保增长势头,7081,2019-04-18
11277,https://www.klsescreener.com/v2/news/stock/7081,"Nanyang18 Apr, 2019 00:05am - 6 days ago",热门股:发马上挑RM2.22,7081,2019-04-18
11278,https://www.klsescreener.com/v2/news/stock/7081,"Sinchew17 Apr, 2019 19:08pm - 6 days ago",怪兽饮料本世纪股价涨60000%‧亚马逊苹果望尘莫及,7081,2019-04-17
11268,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge23 Apr, 2019 13:42pm - 1 day ago",Pharmaniaga confident of govt concession renewal,7081,2019-04-23
2210,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge21 Mar, 2019 08:30am - 2 weeks ago","CIMB Research downgrades Pharmaniaga, lowers target price to RM2.70",7081,2019-03-21
2211,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge20 Mar, 2019 16:39pm - 3 weeks ago",Pharmaniaga downgraded to Hold at CIMB; TP RM2.70,7081,2019-03-20
2213,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge06 Mar, 2019 10:00am - 1 month ago","Values re-emerge for Pharmaniaga after sliding 43% since GE14, says HLIB Research",7081,2019-03-06
2216,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge25 Feb, 2019 10:23am - 1 month ago",Non-renewal of govt concession orders could be seen for Pharmaniaga,7081,2019-02-25
2208,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge16 Apr, 2019 11:04am - 1 day ago",MIDF Amanah upgrades Pharmaniaga to buy; price target RM2.45,7081,2019-04-16
11263,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge24 Apr, 2019 10:41am - 7 hours ago",Pharmaniaga rejects monopoly claim,7081,2019-04-24
11264,https://www.klsescreener.com/v2/news/stock/7081,"TheStar24 Apr, 2019 08:45am - 9 hours ago",Pharmaniaga to spend RM174mil capex this year,7081,2019-04-24
11265,https://www.klsescreener.com/v2/news/stock/7081,"Orientaldaily23 Apr, 2019 21:18pm - 21 hours ago",藥物經營權11月到期　發馬有信心可獲續約,7081,2019-04-23
11266,https://www.klsescreener.com/v2/news/stock/7081,"TheStar23 Apr, 2019 16:10pm - 1 day ago","Pharmaniaga confident on concession renewal, refutes monopoly claim",7081,2019-04-23
11267,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge23 Apr, 2019 15:04pm - 1 day ago",发马有信心获政府延长特许权,7081,2019-04-23
7780,https://www.klsescreener.com/v2/news/stock/7082,"Nanyang06 Apr, 2019 00:10am - 2 weeks ago","成业为减少亏损
家具子公司停业",7082,2019-04-06
7791,https://www.klsescreener.com/v2/news/stock/7082,"TheEdge05 Apr, 2019 19:25pm - 1 week ago",SYF to cease bedroom furniture business,7082,2019-04-05
10471,https://www.klsescreener.com/v2/news/stock/7084,"TheEdge14 Mar, 2019 09:48am - 3 weeks ago",HLIB Research raises target price for QL Resources to RM6,7084,2019-03-14
10480,https://www.klsescreener.com/v2/news/stock/7084,"TheStar01 Mar, 2019 09:14am - 1 month ago","Kenanga maintains underperform on QL, TP of RM5.70",7084,2019-03-01
10478,https://www.klsescreener.com/v2/news/stock/7084,"Sinchew01 Mar, 2019 12:18pm - 1 month ago",海产食品制造亮眼·全利资源第三季赚6913万,7084,2019-03-01
10427,https://www.klsescreener.com/v2/news/stock/7084,"TheEdge23 Apr, 2019 11:04am - 1 day ago",Profitability from QL’s convenience store business venture looks promising,7084,2019-04-23
1350,https://www.klsescreener.com/v2/news/stock/7084,"TheEdge25 Feb, 2019 10:22am - 3 weeks ago",Wilmar profit likely to soften in 1QFY19,7084,2019-02-25
1348,https://www.klsescreener.com/v2/news/stock/7084,"TheEdge28 Feb, 2019 19:21pm - 2 weeks ago",QL Resources 3Q net profit up 16.3% lifted by improved earnings in MPM segment,7084,2019-02-28
10428,https://www.klsescreener.com/v2/news/stock/7084,"Nanyang23 Apr, 2019 00:10am - 1 day ago","全利资源
股价超越合理水平",7084,2019-04-23
2859,https://www.klsescreener.com/v2/news/stock/7085,"Nanyang05 Apr, 2019 00:05am - 1 week ago",LTKM鸡蛋涨价被控牟暴利,7085,2019-04-05
2861,https://www.klsescreener.com/v2/news/stock/7085,"TheEdge04 Apr, 2019 22:21pm - 1 week ago",LTKM charged for raising egg prices,7085,2019-04-04
2862,https://www.klsescreener.com/v2/news/stock/7085,"TheStar04 Apr, 2019 18:59pm - 1 week ago",LTKM Melaka faces charge of raising egg prices,7085,2019-04-04
2856,https://www.klsescreener.com/v2/news/stock/7085,"TheStar05 Apr, 2019 09:38am - 1 week ago",Quick take: LTKM slides on charges for raising egg prices,7085,2019-04-05
504,https://www.klsescreener.com/v2/news/stock/7087,"TheEdge19 Mar, 2019 09:58am - 2 weeks ago",第三季净利和股息带动 美特工业扬4.72%,7087,2019-03-19
505,https://www.klsescreener.com/v2/news/stock/7087,"TheEdge19 Mar, 2019 09:45am - 2 weeks ago","Magni-Tech up 4.72% on 3Q earnings, dividend",7087,2019-03-19
509,https://www.klsescreener.com/v2/news/stock/7087,"TheStar19 Mar, 2019 08:45am - 2 weeks ago","PublicInvest maintains outperform on Magni-Tech, TP at RM6.45",7087,2019-03-19
510,https://www.klsescreener.com/v2/news/stock/7087,"TheStar19 Mar, 2019 07:41am - 2 weeks ago",Magni-Tech net profit 14% higher in third quarter,7087,2019-03-19
497,https://www.klsescreener.com/v2/news/stock/7087,"Orientaldaily19 Mar, 2019 21:19pm - 2 weeks ago",業績亮眼前景向好　美特股價強勢反彈,7087,2019-03-19
506,https://www.klsescreener.com/v2/news/stock/7087,"TheStar19 Mar, 2019 09:13am - 2 weeks ago",Quick take: Magni-Tech rises 5% on improved earnings,7087,2019-03-19
496,https://www.klsescreener.com/v2/news/stock/7087,"TheStar20 Mar, 2019 10:31am - 2 weeks ago",PublicInvest maintains ‘outperform’ call on Magni-Tech,7087,2019-03-20
494,https://www.klsescreener.com/v2/news/stock/7087,"Sinchew20 Mar, 2019 11:28am - 2 weeks ago",业绩稳健· 派息优渥·美特应声涨18仙,7087,2019-03-20
497,https://www.klsescreener.com/v2/news/stock/7087,"TheEdge20 Mar, 2019 10:37am - 1 month ago",Stock With Momentum: Magni-Tech Industries,7087,2019-03-20
511,https://www.klsescreener.com/v2/news/stock/7087,"Nanyang18 Mar, 2019 23:38pm - 1 week ago",第三季赚3562万 美特工业派息8仙,7087,2019-03-18
9596,https://www.klsescreener.com/v2/news/stock/7087,"TheEdge18 Mar, 2019 20:44pm - Just now ago","Magni-Tech 3Q profit up 14.3%, declares 8 sen interim dividend",7087,2019-03-18
776,https://www.klsescreener.com/v2/news/stock/7088,"Nanyang18 Mar, 2019 23:30pm - 1 month ago",堡发资源 越南市场竞争剧烈,7088,2019-03-18
9851,https://www.klsescreener.com/v2/news/stock/7088,"TheEdge19 Mar, 2019 10:34am - 4 weeks ago",Resilient furniture product demand expected for Poh Huat,7088,2019-03-19
9854,https://www.klsescreener.com/v2/news/stock/7088,"Nanyang16 Mar, 2019 00:11am - 1 month ago",堡发资源首季净利翻1.45倍,7088,2019-03-16
9917,https://www.klsescreener.com/v2/news/stock/7090,"Sinchew01 Mar, 2019 12:14pm - 2 weeks ago",艾柏士保健·1送3红股,7090,2019-03-01
9914,https://www.klsescreener.com/v2/news/stock/7090,"Nanyang02 Mar, 2019 00:00am - 2 weeks ago","Apex保健1送3红股
末季派息7仙",7090,2019-03-02
9913,https://www.klsescreener.com/v2/news/stock/7090,"Sinchew02 Mar, 2019 09:35am - 2 weeks ago",派红股激励：艾柏士保健一度飙85仙,7090,2019-03-02
2652,https://www.klsescreener.com/v2/news/stock/7091,"TheStar18 Mar, 2019 00:00am - 13 hours ago",Unimech counts on export markets,7091,2019-03-18
2706,https://www.klsescreener.com/v2/news/stock/7091,"TheEdge13 Mar, 2019 11:31am - 2 weeks ago",Stock With Momentum: Unimech Group,7091,2019-03-13
10788,https://www.klsescreener.com/v2/news/stock/7095,"Nanyang08 Mar, 2019 00:11am - 1 month ago","广宇工业
下半年前景看俏",7095,2019-03-08
10789,https://www.klsescreener.com/v2/news/stock/7095,"TheEdge07 Mar, 2019 11:01am - 1 month ago",PIE earnings expected to pick up in 2H19 to make up for 1Q19 shortfall,7095,2019-03-07
5763,https://www.klsescreener.com/v2/news/stock/7096,"Sinchew07 Mar, 2019 10:43am - 1 month ago",GPA关闭护理公司,7096,2019-03-07
5766,https://www.klsescreener.com/v2/news/stock/7096,"TheEdge06 Mar, 2019 19:26pm - 1 month ago",GPA ceases personal care products trading business,7096,2019-03-06
5765,https://www.klsescreener.com/v2/news/stock/7096,"TheEdge06 Mar, 2019 19:44pm - 1 month ago",GPA终止个人护理产品业务,7096,2019-03-06
14863,https://www.klsescreener.com/v2/news/stock/7096,"TheEdge16 Apr, 2019 11:32am - 1 week ago",Stock With Momentum: GPA Holdings,7096,2019-04-16
7316,https://www.klsescreener.com/v2/news/stock/7097,"TheEdge11 Apr, 2019 19:54pm - 1 week ago",Ta Win enters JV to set up new cable manufacturing business,7097,2019-04-11
7315,https://www.klsescreener.com/v2/news/stock/7097,"Chinapress11 Apr, 2019 22:10pm - 1 week ago",与伙伴投资1500万 大稳控股进军电缆制造业,7097,2019-04-11
7313,https://www.klsescreener.com/v2/news/stock/7097,"TheStar12 Apr, 2019 08:15am - 1 week ago",Ta Win in JV to produce high-margin cable products,7097,2019-04-12
7311,https://www.klsescreener.com/v2/news/stock/7097,"TheEdge12 Apr, 2019 09:30am - 1 week ago",Ta Win rises 7.62% on plan to set up cable manufacturing business,7097,2019-04-12
7308,https://www.klsescreener.com/v2/news/stock/7097,"Sinchew12 Apr, 2019 11:28am - 1 week ago",大稳联营新电缆制造,7097,2019-04-12
7307,https://www.klsescreener.com/v2/news/stock/7097,"Nanyang13 Apr, 2019 00:05am - 1 week ago","总投资1500万
大稳Latitude科技联营电缆业务",7097,2019-04-13
7306,https://www.klsescreener.com/v2/news/stock/7097,"TheStar13 Apr, 2019 08:50am - 1 week ago",Eye On Stock: TA Win Holdings Bhd,7097,2019-04-13
6441,https://www.klsescreener.com/v2/news/stock/7099,"TheStar14 Mar, 2019 11:12am - 1 month ago",Ghana’s bond foray comes at a tricky time,7099,2019-03-14
12156,https://www.klsescreener.com/v2/news/stock/7103,"TheStar26 Mar, 2019 09:00am - 1 day ago",Heatwave pushing up Spritzer sales,7103,2019-03-26
12167,https://www.klsescreener.com/v2/news/stock/7103,"TheEdge27 Feb, 2019 08:46am - 4 weeks ago","Kenanga Research downgrades Spritzer, lowers target price to RM1.90",7103,2019-02-27
3399,https://www.klsescreener.com/v2/news/stock/7106,"TheStar07 Mar, 2019 08:32am - 1 month ago",Affin Hwang Research retains Overweight on rubber gloves,7106,2019-03-07
12352,https://www.klsescreener.com/v2/news/stock/7107,"TheEdge25 Feb, 2019 10:36am - 1 month ago",Stock With Momentum: Oriental Food Industries Holdings,7107,2019-02-25
7824,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge22 Apr, 2019 11:35am - 2 days ago",Perdana ParkCity takes home two Awards for EdgeProp Malaysia’s Best Managed Property Awards 2019,7108,2019-04-22
7826,https://www.klsescreener.com/v2/news/stock/7108,"TheStar20 Apr, 2019 10:05am - 4 days ago",Fintech shows the way forward,7108,2019-04-20
7882,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge03 Apr, 2019 17:57pm - 4 hours ago",AG's opening statement at Najib's SRC trial,7108,2019-04-03
7829,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge18 Apr, 2019 18:00pm - 6 days ago",Najib's SRC Trial: A-G’s opening statement,7108,2019-04-18
16977,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge05 Apr, 2019 11:20am - 5 days ago",Weekend by numbers 5.04.19 to 7.04.19,7108,2019-04-05
16981,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge05 Apr, 2019 00:43am - 5 days ago","Dr Mahathir regrets people use money, time to invent weapons",7108,2019-04-05
16982,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge04 Apr, 2019 19:15pm - 6 days ago","Mahathir says public, private sectors must work to achieve common goal",7108,2019-04-04
16985,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge04 Apr, 2019 10:30am - 6 days ago",SRC trial kicks off despite Najib’s last-minute delay tactic,7108,2019-04-04
7830,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge18 Apr, 2019 17:00pm - 6 days ago","Najib's SRC Trial: From Perdana Putra to High Court, Najib’s trial begins",7108,2019-04-18
16973,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge09 Apr, 2019 10:32am - 1 day ago","Dr Mahathir, Lee hold annual talks in Putrajaya",7108,2019-04-09
7899,https://www.klsescreener.com/v2/news/stock/7108,"TheStar28 Mar, 2019 09:11am - 6 days ago",Teck Guan hits   limit-up again,7108,2019-03-28
7891,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge29 Mar, 2019 11:31am - 5 days ago",Weekend by numbers: 29.03.19 to 31.03.19,7108,2019-03-29
7890,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge29 Mar, 2019 11:54am - 5 days ago",Stock With Momentum: Teck Guan Perdana Bhd,7108,2019-03-29
7831,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge15 Apr, 2019 15:48pm - 2 days ago","Govt holds multiple charges in SRC, Gandingan Mentari",7108,2019-04-15
7833,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge15 Apr, 2019 08:19am - 2 days ago",Day 2 of Najib's SRC trial,7108,2019-04-15
7834,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge12 Apr, 2019 01:25am - 5 days ago",Dr M says rulers with absolute power may use it for their own interests,7108,2019-04-12
16960,https://www.klsescreener.com/v2/news/stock/7108,"TheStar16 Mar, 2019 00:00am - 2 days ago",FBM KLCI keeps to a tight trading range,7108,2019-03-16
16979,https://www.klsescreener.com/v2/news/stock/7108,"Nanyang14 Mar, 2019 00:00am - 4 days ago",热门股:柏达纳上挑60仙,7108,2019-03-14
16961,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge15 Mar, 2019 21:48pm - 2 days ago",Ronald Kiandee remains chairman of PAC,7108,2019-03-15
7875,https://www.klsescreener.com/v2/news/stock/7108,"TheStar22 Mar, 2019 08:01am - 5 days ago",Perdana Petroleum wins contract,7108,2019-03-22
684,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge29 Mar, 2019 11:59am - 5 days ago",顶级手套仍是丰隆研究心水股,7113,2019-03-29
685,https://www.klsescreener.com/v2/news/stock/7113,"Sinchew29 Mar, 2019 11:20am - 5 days ago",调整售价 ·生产自动化·顶级手套可返双位数成长,7113,2019-03-29
686,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge29 Mar, 2019 10:58am - 5 days ago",Top glove still top choice for HLIB Research,7113,2019-03-29
690,https://www.klsescreener.com/v2/news/stock/7113,"TheStar29 Mar, 2019 08:00am - 5 days ago",Technology and R&D key to keeping prices low,7113,2019-03-29
689,https://www.klsescreener.com/v2/news/stock/7113,"TheStar29 Mar, 2019 08:50am - 5 days ago",CIMB Research expects stronger results for Top Glove in second half,7113,2019-03-29
691,https://www.klsescreener.com/v2/news/stock/7113,"Chinapress28 Mar, 2019 22:10pm - 6 days ago",顶级手套8月底前 拟减20%工厂员工,7113,2019-03-28
687,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge29 Mar, 2019 10:43am - 5 days ago",Automation helps Top Glove trim foreign labour by 20%,7113,2019-03-29
680,https://www.klsescreener.com/v2/news/stock/7113,"Nanyang30 Mar, 2019 00:05am - 4 days ago",热门股:顶级手套上挑RM4.75,7113,2019-03-30
676,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge01 Apr, 2019 13:39pm - 2 days ago",野村开始覆盖顶级手套 目标价4.60令吉,7113,2019-04-01
677,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge01 Apr, 2019 13:12pm - 2 days ago","Nomura starts coverage on Top Glove with neutral, price target RM4.60",7113,2019-04-01
678,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge01 Apr, 2019 10:01am - 2 days ago","Better 2H expected for Top Glove on higher margins, sales volume",7113,2019-04-01
646,https://www.klsescreener.com/v2/news/stock/7113,"Nanyang11 Mar, 2019 22:50pm - 6 days ago",需求放缓 竞争加剧 顶级手套次季业绩料疲弱,7113,2019-03-11
640,https://www.klsescreener.com/v2/news/stock/7113,"Nanyang14 Mar, 2019 00:00am - 4 days ago",下跌股:顶级手套RM4.18支撑,7113,2019-03-14
9769,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge18 Apr, 2019 10:32am - 6 days ago",Public Investment Bank downgrades Top Glove to cut,7113,2019-04-18
672,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge08 Apr, 2019 17:00pm - 2 days ago",Top Glove to manufacture medical catheters,7113,2019-04-08
634,https://www.klsescreener.com/v2/news/stock/7113,"Nanyang16 Mar, 2019 00:00am - 2 days ago",热门股:顶级手套上挑RM4.72,7113,2019-03-16
674,https://www.klsescreener.com/v2/news/stock/7113,"Sinchew26 Mar, 2019 11:29am - 1 day ago",净利逊预期·顶级手套前景仍看俏,7113,2019-03-26
673,https://www.klsescreener.com/v2/news/stock/7113,"Nanyang26 Mar, 2019 22:22pm - 21 hours ago",分析员:2厂第三季启用 顶级手套下半年业绩唱好,7113,2019-03-26
672,https://www.klsescreener.com/v2/news/stock/7113,"TheStar27 Mar, 2019 08:00am - 12 hours ago",Top Glove,7113,2019-03-27
674,https://www.klsescreener.com/v2/news/stock/7113,"Nanyang17 Apr, 2019 00:05am - 22 hours ago","顶级手套
乳胶价涨伤元气",7113,2019-04-17
686,https://www.klsescreener.com/v2/news/stock/7113,"Nanyang23 Mar, 2019 00:10am - 4 days ago","次季营业额年增21%
顶级手套净赚1.06亿",7113,2019-03-23
675,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge26 Mar, 2019 10:50am - 1 day ago",Better profit margin seen for Top Glove in 2H,7113,2019-03-26
691,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge22 Mar, 2019 14:53pm - 5 days ago",顶级手套次季净利跌3%,7113,2019-03-22
690,https://www.klsescreener.com/v2/news/stock/7113,"Sinchew22 Mar, 2019 18:10pm - 5 days ago",销售价量齐扬·顶级手套次季赚1亿,7113,2019-03-22
688,https://www.klsescreener.com/v2/news/stock/7113,"Chinapress22 Mar, 2019 23:36pm - 4 days ago",税务津贴减少 顶级手套次季获利少3%,7113,2019-03-22
689,https://www.klsescreener.com/v2/news/stock/7113,"Orientaldaily22 Mar, 2019 22:18pm - 4 days ago",頂級次季淨賺1.06億　看好手套業成長前景,7113,2019-03-22
16765,https://www.klsescreener.com/v2/news/stock/7120,"TheEdge28 Feb, 2019 11:14am - 3 weeks ago",Stock With Momentum: Acoustech,7120,2019-02-28
15736,https://www.klsescreener.com/v2/news/stock/7121,"TheEdge23 Apr, 2019 18:05pm - 1 day ago",Xian Leng sees 13.1% traded off-market at a premium,7121,2019-04-23
15735,https://www.klsescreener.com/v2/news/stock/7121,"TheEdge23 Apr, 2019 18:30pm - 1 day ago",祥龙13.1%股权以溢价在场外交易,7121,2019-04-23
6078,https://www.klsescreener.com/v2/news/stock/7122,"TheEdge25 Feb, 2019 20:16pm - 1 month ago",YFG gets RM9.7m electrical job in Bintulu,7122,2019-02-25
5933,https://www.klsescreener.com/v2/news/stock/7122,"Sinchew26 Feb, 2019 12:42pm - 2 weeks ago",裕丰获970万合约,7122,2019-02-26
5931,https://www.klsescreener.com/v2/news/stock/7122,"TheEdge18 Mar, 2019 19:16pm - Just now ago",裕丰获3400万LRT3合约,7122,2019-03-18
6072,https://www.klsescreener.com/v2/news/stock/7122,"Nanyang18 Mar, 2019 23:39pm - 2 weeks ago",裕丰获3386万电供合约,7122,2019-03-18
16592,https://www.klsescreener.com/v2/news/stock/7123,"Chinapress15 Mar, 2019 23:10pm - 2 weeks ago",实值木品大热飙升 创下两个月新高,7123,2019-03-15
16597,https://www.klsescreener.com/v2/news/stock/7123,"Sinchew15 Mar, 2019 11:53am - 2 weeks ago",实值沙巴夹板厂重新营运,7123,2019-03-15
7384,https://www.klsescreener.com/v2/news/stock/7123,"TheStar15 Mar, 2019 09:52am - 3 days ago",Quick take: Priceworth shares jump 22% in early trade,7123,2019-03-15
7390,https://www.klsescreener.com/v2/news/stock/7123,"TheEdge14 Mar, 2019 20:47pm - 3 days ago",Priceworth hopes to restart operations at Sandakan plywood mill,7123,2019-03-14
13418,https://www.klsescreener.com/v2/news/stock/7126,"Sinchew08 Mar, 2019 10:18am - 2 weeks ago",达洋企业续扬7.86%·马股走低,7126,2019-03-08
